0,1,2
46,103,0
60,124,4
65,134,9
66,138,12
62,135,1
66,139,5
73,147,10
81,156,14
87,162,17
90,166,18
91,167,15
91,167,15
75,157,11
81,165,9
90,175,12
90,174,16
76,158,11
63,144,3
71,153,7
88,171,17
86,167,26
81,164,14
81,163,3
85,168,2
90,170,9
86,162,14
68,141,10
52,123,3
39,92,24
13,66,24
95,84,98
255,198,250
237,178,234
242,164,224
255,161,228
253,185,246
252,179,234
251,181,235
252,183,237
251,187,239
250,190,241
252,194,244
252,196,245
251,197,246
255,194,247
255,199,248
241,192,237
248,195,239
255,206,253
255,196,243
239,187,233
241,203,244
243,170,223
255,195,250
231,168,225
251,175,239
251,164,232
236,181,236
253,201,250
255,170,231
251,182,237
251,182,237
251,182,237
252,183,238
252,183,238
252,183,238
253,184,239
253,184,239
255,188,241
255,188,241
255,188,241
254,187,240
254,187,240
254,187,240
253,186,239
253,186,239
255,198,249
249,173,237
255,183,248
244,179,233
250,185,241
255,192,253
175,131,166
194,183,181
239,151,237
255,186,250
243,176,219
247,180,224
255,187,252
253,176,248
255,187,248
255,199,240
248,179,234
249,180,235
252,181,237
254,181,237
253,178,235
252,174,232
250,170,229
247,167,226
255,156,245
174,172,157
25,106,13
28,118,31
32,107,48
23,104,38
19,101,29
16,84,23
18,85,16
14,81,14
13,78,12
18,78,16
26,81,23
28,81,25
25,75,22
21,69,17
18,64,18
20,68,18
23,76,20
25,83,22
23,88,24
20,89,26
17,87,27
14,85,27
15,84,21
61,134,26
89,170,13
85,168,0
77,162,9
74,160,23
62,157,11
53,153,0
58,150,3
57,149,2
57,149,4
56,148,5
55,147,4
54,145,5
54,145,5
53,144,5
46,136,4
47,137,5
48,138,6
50,140,8
51,141,9
53,143,11
54,144,12
55,145,13
50,134,13
47,131,10
44,128,7
42,126,4
43,127,5
46,130,6
51,135,11
54,138,14
56,139,9
57,139,11
58,140,12
57,139,13
54,136,10
50,132,8
45,126,5
41,122,1
35,117,9
38,120,9
43,126,8
49,133,9
52,136,12
49,133,11
41,124,6
35,118,4
42,122,9
47,128,10
52,134,10
54,136,10
53,135,9
49,130,9
43,124,6
37,117,4
34,114,1
46,127,9
53,135,9
51,134,4
50,133,3
51,133,9
43,123,8
30,109,0
31,113,3
44,124,9
51,133,9
51,132,3
51,132,3
52,130,8
44,121,7
34,107,0
28,106,5
40,119,10
48,129,11
46,128,2
46,128,2
47,128,8
39,119,8
27,106,1
30,109,2
35,115,4
42,123,5
46,127,6
46,127,6
42,123,5
37,117,4
34,113,4
28,107,2
30,109,4
34,113,8
28,98,2
28,98,2
29,99,3
30,100,4
30,100,4
31,101,5
32,102,6
32,102,6
37,103,5
36,104,5
37,105,4
36,107,5
37,108,4
38,111,4
36,112,4
37,113,5
39,118,3
39,118,3
41,120,3
42,121,4
44,123,4
45,125,4
46,126,5
47,127,4
51,121,7
60,106,8
52,99,5
46,118,8
67,139,14
85,129,6
82,119,5
73,130,17
63,139,7
63,139,5
63,141,6
64,142,6
63,144,7
62,145,5
63,146,6
63,146,4
57,135,13
70,144,23
74,145,25
69,137,18
64,134,12
72,143,21
78,154,30
78,159,31
89,159,71
81,152,58
68,139,37
57,125,16
49,115,5
49,110,6
52,110,10
53,110,15
49,114,0
66,125,15
58,113,22
40,92,7
44,100,1
58,121,6
63,131,10
65,136,14
61,131,0
66,136,3
74,144,9
84,155,15
91,163,19
95,167,19
97,170,19
98,171,19
77,156,11
85,166,11
95,177,14
95,177,17
79,159,10
67,146,5
75,154,9
92,173,19
90,171,32
84,166,19
81,162,5
84,165,2
85,165,6
77,152,7
55,127,1
38,107,0
37,81,22
19,63,30
90,76,93
255,193,246
238,179,233
248,170,228
255,165,232
255,192,253
252,179,234
251,181,235
252,183,237
251,187,239
251,191,242
251,195,244
251,197,246
251,199,247
243,186,237
250,198,246
253,202,245
252,191,235
255,182,228
255,189,236
255,202,244
255,207,247
255,196,253
255,182,246
237,178,236
230,172,231
255,182,249
242,194,246
224,185,229
255,171,237
250,183,237
251,184,238
251,184,238
251,184,238
252,185,239
252,185,239
252,185,239
252,185,239
254,190,242
254,190,242
253,189,241
253,189,241
253,189,241
252,188,240
252,188,240
252,188,240
237,171,219
255,190,255
254,178,242
240,200,226
247,195,234
255,165,254
255,189,255
231,190,222
255,195,236
241,152,220
255,159,247
255,184,255
230,184,233
225,184,226
254,178,243
255,162,255
252,183,238
253,184,239
255,184,240
255,184,240
255,181,238
255,176,235
252,172,231
251,170,229
255,163,255
169,168,164
1,84,4
11,103,30
28,105,59
23,106,52
18,102,42
13,83,31
11,68,13
0,54,2
0,39,0
0,39,0
18,56,19
51,82,51
76,104,79
91,117,92
82,105,85
66,92,67
39,70,38
14,52,11
0,44,0
0,49,0
0,58,10
5,67,20
9,70,10
65,134,25
98,176,14
94,176,3
89,174,19
80,171,34
64,162,15
53,160,0
57,149,2
57,149,4
56,148,3
55,147,4
55,146,6
54,145,5
53,144,5
53,144,5
47,136,8
47,136,8
47,136,6
47,136,6
47,137,5
46,136,2
46,136,2
46,137,0
41,125,3
43,127,5
46,130,8
47,131,9
48,132,11
46,130,9
44,128,7
42,126,5
51,134,4
53,136,6
56,138,10
59,141,13
59,141,15
56,138,14
53,135,11
50,131,10
33,114,12
32,114,6
33,116,0
41,125,3
51,136,9
55,139,15
50,134,13
44,127,9
42,121,12
40,120,7
47,128,7
58,140,12
58,140,12
47,129,3
40,121,1
41,122,4
29,109,0
43,124,6
52,134,10
50,133,3
51,134,4
53,135,11
45,125,10
32,111,2
29,111,3
43,123,10
51,133,9
51,132,1
51,132,1
51,129,7
43,120,8
33,106,1
29,107,6
43,122,13
50,131,11
46,128,2
45,127,1
46,127,7
37,116,7
22,100,0
30,110,0
36,116,1
44,125,5
48,130,6
46,127,6
40,120,5
34,113,4
31,109,7
31,110,3
34,113,6
39,118,11
30,92,27
28,89,9
34,90,0
42,92,0
46,95,6
40,93,11
30,92,9
27,93,6
35,100,16
34,100,12
31,100,7
30,100,1
31,104,0
31,107,0
35,111,3
37,113,5
43,113,15
43,115,13
42,120,11
43,123,8
45,126,6
48,128,7
53,128,9
55,128,10
71,124,16
49,104,0
51,110,0
69,131,8
69,133,0
65,126,0
72,123,4
75,122,18
66,139,0
66,138,0
65,142,4
65,143,8
65,144,16
65,147,21
64,148,24
63,149,26
58,136,61
82,157,75
90,163,73
74,144,45
67,136,30
77,148,42
86,158,56
82,156,57
95,168,60
93,164,58
84,150,50
67,126,32
49,106,11
45,101,0
56,113,6
69,129,16
64,125,4
59,119,5
62,118,17
50,105,11
51,107,10
66,123,16
64,126,3
69,135,1
83,145,0
85,144,18
97,152,68
111,169,108
113,175,110
96,168,86
82,160,61
76,158,50
80,153,35
97,169,57
116,188,78
112,187,69
86,162,38
62,140,21
70,145,44
91,163,79
69,156,88
65,150,82
60,142,70
55,131,57
50,122,48
48,114,40
48,109,39
48,108,38
42,110,61
46,97,64
35,113,89
244,192,228
249,176,231
253,171,235
236,157,222
255,184,247
251,184,237
252,185,238
251,187,239
252,188,240
252,190,241
253,191,242
252,192,243
253,193,244
250,194,239
250,194,239
250,194,239
251,195,240
251,195,240
251,195,240
252,196,241
252,196,241
255,201,244
250,191,237
245,179,227
245,175,227
249,179,233
254,184,238
252,185,239
247,182,236
252,188,240
252,188,240
252,188,240
252,188,240
251,187,239
251,187,239
250,186,238
250,186,238
251,187,237
252,188,238
252,188,238
252,188,238
253,189,239
253,189,239
253,189,239
254,190,240
255,192,242
255,191,241
254,190,242
252,187,241
250,185,241
249,184,242
247,181,242
247,181,243
252,187,243
252,187,243
252,187,243
251,186,242
251,186,242
251,186,242
250,185,241
250,185,241
251,188,235
250,186,236
251,184,235
252,182,236
252,179,234
251,176,233
252,174,232
253,173,234
255,168,255
182,172,183
0,78,0
0,114,5
16,123,43
28,95,54
31,77,48
13,59,22
157,103,155
186,127,183
221,155,216
245,169,234
253,163,235
251,150,228
249,142,224
251,139,225
245,131,216
249,131,217
254,127,216
251,121,211
245,112,203
235,105,195
228,101,190
222,100,187
247,88,168
255,72,183
233,42,146
211,83,160
240,111,165
110,128,29
73,171,0
46,153,11
61,154,3
60,153,2
58,151,1
56,148,3
54,146,3
52,143,3
51,142,3
50,141,4
52,136,14
51,135,13
51,135,13
50,134,12
49,133,11
48,132,10
48,132,10
47,131,9
48,134,1
47,132,2
46,131,2
43,127,3
41,125,4
39,122,6
37,119,8
36,118,8
37,117,4
43,123,8
52,133,15
59,140,20
62,143,22
59,141,15
53,135,7
49,131,3
50,131,13
43,124,6
36,117,0
37,118,0
44,125,5
50,131,11
50,131,11
47,128,8
44,126,2
38,119,0
39,119,6
47,126,17
49,128,19
45,125,12
45,126,6
52,134,10
36,115,10
28,107,0
45,126,8
64,146,22
57,139,15
45,126,5
41,121,6
35,115,4
19,95,0
38,115,9
48,127,8
51,132,4
51,132,4
48,127,8
38,115,9
19,95,0
37,116,1
45,124,5
48,128,5
53,133,8
54,134,13
33,112,0
19,96,0
31,107,7
49,133,11
42,126,5
40,123,7
43,126,12
38,120,10
27,108,3
23,104,1
28,109,7
34,114,0
37,117,0
42,122,1
30,91,24
29,87,10
30,82,0
34,79,0
34,77,6
29,79,10
24,82,5
22,86,0
35,100,10
34,99,7
33,100,3
34,102,1
35,106,2
38,111,4
43,116,8
45,118,10
47,116,7
46,118,6
45,123,4
47,127,4
50,131,3
54,133,5
59,134,5
62,134,6
70,124,12
50,106,0
54,113,3
74,136,13
74,137,4
68,128,0
72,122,7
74,120,21
53,126,11
53,127,14
54,131,19
56,135,28
58,139,36
59,144,43
61,147,50
62,149,54
63,140,70
83,160,82
92,165,76
78,148,50
70,141,35
81,152,46
87,162,59
84,161,59
88,163,58
93,165,65
89,156,61
68,132,38
46,106,10
40,98,0
54,114,1
72,133,14
72,132,10
67,124,11
70,123,19
55,107,9
55,107,9
68,124,15
66,127,6
69,134,4
71,135,0
76,138,31
93,152,86
113,172,128
114,177,132
94,166,103
75,151,76
67,146,65
78,149,83
95,165,105
113,183,123
111,182,114
85,159,82
62,136,61
67,138,80
85,156,112
64,150,101
61,145,95
57,137,84
51,128,72
50,121,63
47,115,56
48,112,52
49,110,51
39,116,64
51,111,75
30,114,88
242,197,230
247,178,232
252,172,235
240,159,225
255,181,244
251,184,237
252,185,238
251,187,239
252,188,240
252,190,241
253,191,242
252,192,243
253,193,244
250,194,239
250,194,239
250,194,239
251,195,240
251,195,240
251,195,240
252,196,241
252,196,241
255,201,244
250,191,235
246,180,228
246,176,228
249,179,231
253,183,237
252,185,238
248,183,237
252,188,240
252,188,240
252,188,240
252,188,240
251,187,239
251,187,239
250,186,238
250,186,238
251,187,237
252,188,238
252,188,238
252,188,238
253,189,239
253,189,239
253,189,239
254,190,240
255,191,241
255,191,241
254,190,242
252,187,241
251,186,242
249,184,242
248,182,243
248,182,243
253,188,242
252,187,241
252,187,241
252,187,241
251,186,240
251,186,240
251,186,240
251,186,240
251,188,235
250,186,236
251,184,235
252,182,236
252,179,234
252,177,234
252,174,232
253,173,234
251,177,240
179,171,169
19,81,16
5,92,14
12,68,31
66,80,83
164,155,172
210,200,208
236,177,233
239,176,233
241,171,233
242,166,231
246,160,231
251,157,233
255,155,233
255,154,236
248,144,221
251,142,221
255,139,220
255,134,217
251,127,211
243,121,204
235,118,199
231,115,196
245,95,184
253,100,183
240,85,176
255,81,162
132,102,74
72,140,19
44,166,3
75,156,2
60,153,2
60,153,3
58,150,3
56,148,3
54,146,3
52,143,3
51,142,3
50,141,4
51,135,13
51,135,13
50,134,12
49,133,11
49,133,11
48,132,10
47,131,9
47,131,9
49,134,5
48,133,6
47,131,7
46,130,8
44,128,7
43,126,8
42,125,9
41,124,10
36,117,0
38,119,1
41,122,2
45,126,6
49,130,9
51,132,11
53,135,11
54,136,12
57,138,18
50,131,11
42,123,3
38,119,1
38,119,1
41,122,4
44,124,9
44,124,9
49,130,9
45,126,8
39,119,6
37,116,7
41,120,11
47,127,14
49,130,12
47,128,7
38,117,12
32,111,2
40,120,5
55,136,15
55,136,15
46,127,7
40,120,5
37,117,4
20,96,0
36,113,7
48,127,8
51,132,4
51,132,4
48,127,8
36,113,7
20,96,0
39,118,3
44,123,4
49,129,8
52,132,9
46,125,6
29,107,0
24,101,0
35,111,11
40,121,1
45,126,8
46,126,11
41,121,10
34,113,4
31,110,5
31,109,7
31,109,8
41,118,12
40,117,11
38,115,9
32,93,15
33,88,7
30,76,1
23,63,0
20,59,6
21,64,8
24,78,2
24,88,0
40,105,3
40,105,3
39,106,1
41,108,2
44,113,4
47,120,5
52,125,8
54,129,10
58,128,3
57,129,3
55,132,2
54,134,1
56,136,1
59,137,0
63,137,0
65,138,0
68,123,6
50,107,0
58,118,4
80,142,19
80,143,12
71,130,2
73,122,13
72,117,24
37,112,29
37,114,32
41,120,41
44,126,50
47,133,62
50,139,71
53,143,79
55,147,84
65,145,82
83,160,90
90,165,82
78,152,57
73,146,41
81,157,49
88,165,59
86,165,60
84,161,65
91,166,73
88,161,72
69,138,49
45,110,16
39,102,0
53,116,0
74,136,11
76,134,14
74,128,14
77,126,21
60,106,7
59,107,7
73,126,20
69,130,13
71,135,13
63,131,22
70,135,55
86,149,106
104,166,143
102,170,145
86,158,120
69,147,99
64,144,93
75,148,119
91,163,139
109,182,153
108,183,144
83,160,106
59,136,82
61,136,95
78,151,124
58,143,114
56,139,109
52,133,100
49,126,90
46,121,80
46,117,73
47,116,69
48,116,65
36,125,69
60,131,91
23,120,89
237,202,232
245,183,234
251,173,235
245,164,230
253,174,239
251,184,237
252,185,238
251,187,239
252,188,240
252,190,241
253,191,242
252,192,243
253,193,244
250,194,239
250,194,239
250,194,239
251,195,240
251,195,240
251,195,240
252,196,241
252,196,241
255,200,243
251,192,236
248,182,228
247,177,227
249,179,231
252,182,234
252,185,238
250,186,238
252,188,240
252,188,240
252,188,240
252,188,240
251,187,239
251,187,239
250,186,238
250,186,238
251,188,235
252,189,236
252,189,236
252,189,236
253,190,237
253,190,237
253,190,237
254,191,238
254,192,241
253,191,240
253,191,242
252,189,242
251,188,241
250,187,242
249,186,241
249,186,243
252,189,242
252,189,242
252,189,242
251,188,241
251,188,241
251,188,241
250,187,240
250,187,240
251,188,235
251,187,237
252,185,236
252,182,236
252,179,234
252,177,234
253,175,233
253,173,234
248,192,227
177,162,159
21,45,11
67,89,66
192,179,199
255,206,255
255,187,252
227,160,214
255,187,246
252,182,242
247,175,238
245,169,233
248,165,233
252,165,236
255,165,237
255,165,238
251,160,229
254,158,229
255,155,228
255,152,226
255,147,223
253,142,218
246,138,213
241,135,209
248,128,218
239,108,174
249,93,174
222,88,123
54,128,7
46,166,19
52,158,26
74,156,0
60,153,3
59,152,2
58,150,3
56,148,3
54,145,5
52,143,4
50,141,4
50,141,4
50,134,12
50,134,12
50,134,12
49,133,11
48,132,10
47,131,9
47,131,9
46,130,8
47,131,10
47,131,10
47,131,10
47,131,10
47,131,10
46,130,9
46,130,9
46,130,9
39,120,0
36,117,0
32,113,0
31,112,0
34,115,0
41,122,4
50,131,13
55,135,20
58,140,16
55,136,15
49,130,9
41,122,4
34,114,0
33,113,0
36,116,5
40,119,10
51,132,12
50,130,15
40,120,7
29,108,0
33,112,3
45,125,12
48,128,13
41,122,2
42,121,14
37,116,7
34,114,1
42,123,5
52,133,13
47,128,10
39,119,4
40,120,7
21,96,1
33,110,6
46,125,8
49,129,4
49,129,4
46,125,8
33,110,6
21,96,1
42,121,4
42,121,2
50,129,10
49,128,9
33,112,0
24,102,0
31,108,2
41,118,16
38,118,3
45,125,10
43,123,10
29,109,0
24,103,0
32,111,6
39,117,15
38,116,15
40,115,22
36,111,18
30,105,12
38,100,1
40,97,3
35,82,2
22,60,1
15,51,3
22,65,9
34,89,5
42,106,0
54,122,3
53,120,4
51,120,3
52,121,5
54,125,7
56,130,7
60,135,8
61,138,8
68,140,6
67,140,7
64,141,9
61,141,8
61,141,6
62,140,2
65,140,0
66,139,0
67,122,2
51,108,0
60,120,6
84,146,23
84,147,17
74,132,9
73,122,17
71,115,28
30,107,39
30,109,43
33,115,51
36,121,62
39,128,74
40,134,84
42,140,93
43,142,98
63,147,88
77,158,91
82,161,80
75,151,60
71,148,46
78,157,52
83,164,59
81,164,60
85,165,78
86,166,81
81,160,79
67,141,62
50,123,34
48,116,13
59,124,6
72,135,5
74,129,12
74,126,15
77,123,15
59,101,0
59,104,3
78,129,26
76,135,27
73,139,29
62,137,46
66,136,73
77,144,111
87,156,138
84,157,137
73,149,119
67,147,112
70,152,116
76,158,122
89,170,137
104,186,148
103,186,134
79,165,94
57,141,66
57,139,77
71,150,102
54,140,113
52,136,110
48,131,103
45,126,94
45,122,86
45,122,80
48,122,73
48,122,69
35,133,74
67,148,105
17,125,91
228,202,229
243,187,236
250,174,236
252,170,236
250,168,234
251,184,235
252,185,236
251,187,237
252,188,238
252,190,239
253,191,240
252,193,241
253,194,242
250,194,239
250,194,239
250,194,239
251,195,240
251,195,240
251,195,240
252,196,241
252,196,241
255,199,240
252,194,235
250,184,230
248,179,226
248,178,228
251,181,233
252,185,236
252,188,240
252,188,238
252,188,238
252,188,238
252,188,238
251,187,237
251,187,237
250,186,236
250,186,236
251,188,235
252,189,236
252,189,236
252,189,236
253,190,237
253,190,237
253,190,237
254,191,238
253,191,242
253,191,242
253,191,242
252,190,241
252,190,241
252,189,242
251,188,241
251,188,241
253,191,242
253,191,242
253,191,242
252,190,241
252,190,241
252,190,241
251,189,240
251,189,240
252,189,236
251,187,237
252,185,236
253,183,237
253,180,235
252,177,234
253,175,233
254,174,235
236,182,218
183,148,168
153,131,144
240,207,236
255,199,255
245,160,243
255,172,250
255,180,247
235,161,222
243,169,232
252,176,240
254,178,242
250,174,238
249,170,235
250,171,237
253,174,240
252,172,233
251,169,231
252,166,229
255,165,229
255,163,229
255,159,226
251,152,219
246,147,214
240,146,224
238,100,178
251,86,146
119,120,54
58,165,1
42,167,13
88,147,27
55,163,0
60,153,3
59,151,4
57,149,4
55,147,4
53,144,4
51,142,5
50,140,6
49,139,5
50,134,12
49,133,11
49,133,11
48,132,10
47,131,9
46,130,8
46,130,8
45,129,7
42,125,11
42,125,9
43,126,10
44,127,9
44,128,7
45,129,8
46,130,8
46,130,8
44,126,0
39,121,0
34,115,0
30,111,0
31,112,0
36,116,3
43,123,12
47,127,16
46,128,4
50,132,8
52,133,12
47,128,10
38,118,5
32,112,1
33,112,5
37,116,9
44,124,9
48,128,15
45,125,12
36,116,5
32,112,1
36,116,3
40,120,7
39,119,4
44,123,16
42,121,12
30,110,0
30,110,0
46,126,11
46,126,11
38,118,3
43,123,8
24,99,4
29,106,2
45,124,9
47,127,4
47,127,4
45,124,9
29,106,2
24,99,4
44,123,4
41,120,3
49,128,11
44,123,8
22,100,0
21,99,0
38,115,9
45,122,18
46,124,12
41,119,9
30,108,0
20,98,0
22,99,0
35,112,8
44,121,19
45,122,20
29,104,13
27,102,11
23,98,7
43,110,0
52,111,3
48,97,6
27,68,0
18,57,2
31,76,11
52,109,14
62,130,7
66,136,11
64,135,13
62,133,15
59,132,15
59,134,16
62,138,16
63,142,14
65,145,12
66,138,10
64,138,13
63,141,19
62,143,22
64,145,24
68,147,22
72,147,18
75,148,15
66,121,2
50,107,0
60,120,6
83,144,23
83,146,16
73,131,10
73,121,19
70,114,29
35,111,39
33,113,42
35,117,51
36,122,61
36,126,72
36,133,82
37,136,90
37,138,94
60,148,90
68,153,86
72,155,77
68,149,57
67,147,48
72,154,54
75,159,61
74,160,63
87,172,91
78,164,89
69,155,84
63,146,76
62,141,62
66,137,43
68,135,22
71,133,8
66,122,13
71,123,13
75,120,15
56,97,0
57,102,1
82,134,36
78,142,45
76,146,50
59,138,57
63,138,79
72,146,111
82,156,133
78,154,124
67,147,108
67,150,108
73,158,119
80,165,124
89,174,135
101,184,140
96,182,119
74,161,80
53,139,52
55,137,61
68,148,85
54,140,101
51,137,100
48,132,96
45,127,91
44,125,84
45,124,76
47,126,69
48,128,65
35,136,76
70,156,111
21,133,97
214,194,219
241,192,239
251,177,238
255,174,240
248,163,230
251,185,233
252,186,234
251,188,235
252,189,236
252,190,237
253,191,238
252,193,239
253,194,240
250,194,239
250,194,239
250,194,239
251,195,240
251,195,240
251,195,240
252,196,241
252,196,241
255,199,238
253,195,236
253,188,231
250,181,228
247,177,227
249,179,229
252,185,236
254,190,240
252,189,236
252,189,236
252,189,236
252,189,236
251,188,235
251,188,235
250,187,234
250,187,234
251,188,233
252,189,234
252,189,234
252,189,234
253,190,235
253,190,235
253,190,235
254,191,236
250,190,241
250,190,241
251,191,242
251,191,242
251,191,242
252,193,241
252,193,241
252,193,241
252,192,243
252,192,243
252,192,243
251,191,242
251,191,242
251,191,242
250,190,241
250,190,241
252,189,236
252,188,238
253,186,237
253,183,237
253,180,235
253,178,235
254,176,234
254,174,235
223,160,217
255,223,255
252,195,250
226,164,227
241,169,242
255,184,255
255,185,248
248,184,234
255,180,244
255,182,246
255,184,248
255,183,246
253,179,240
249,178,238
251,180,240
252,182,242
252,177,234
248,173,230
246,168,226
249,168,227
255,169,230
255,164,227
251,155,219
245,146,211
227,120,188
255,111,202
206,118,117
69,155,6
76,161,5
56,143,0
80,149,4
58,158,0
59,151,4
58,150,3
57,149,4
55,146,6
53,144,5
51,142,5
49,139,5
49,139,7
49,133,11
48,132,10
48,132,10
47,131,9
46,130,8
45,129,7
45,129,7
44,128,6
37,120,6
37,120,6
38,121,5
38,121,5
39,122,4
40,124,3
40,124,3
41,125,3
48,130,6
46,128,4
43,124,3
40,121,3
38,118,3
36,116,3
36,116,5
36,115,6
29,110,0
39,120,0
50,131,13
52,132,17
45,125,12
38,118,7
35,114,5
35,114,7
33,112,3
39,119,8
48,128,17
49,129,16
38,118,5
26,106,0
29,109,0
39,118,9
42,121,12
43,122,13
30,109,0
24,103,0
38,118,7
42,122,9
39,119,4
44,125,7
26,101,8
25,102,0
43,122,7
44,124,1
44,124,1
43,122,7
25,102,0
26,101,8
45,124,5
41,120,3
45,124,9
36,114,4
18,96,0
24,101,0
42,119,13
46,123,19
44,122,13
29,107,0
19,96,0
25,102,0
36,113,9
39,116,12
37,114,10
36,113,9
23,99,0
25,101,1
28,104,4
48,118,2
62,126,14
58,112,16
32,79,1
17,61,0
32,82,11
57,118,23
71,142,24
64,138,27
63,136,31
59,133,34
59,132,40
60,135,42
62,140,39
65,144,37
66,149,35
53,129,20
54,131,25
55,135,36
60,141,46
65,146,51
71,151,52
78,155,49
82,158,49
67,121,9
49,105,0
56,115,5
78,139,20
78,140,13
70,128,5
72,121,16
71,115,26
43,115,33
43,116,37
42,120,45
42,125,57
41,131,69
41,136,80
41,139,88
39,141,91
59,151,88
62,152,82
64,151,72
64,148,60
65,149,55
68,153,59
70,156,65
70,158,71
87,175,101
73,164,95
62,153,92
62,151,93
71,156,89
81,156,74
81,147,47
78,138,25
68,126,24
76,129,25
80,125,22
57,98,0
58,102,5
83,138,47
80,148,63
72,149,69
52,133,66
60,138,88
77,152,119
88,165,133
81,162,121
69,152,100
66,150,98
73,157,108
89,170,138
93,172,141
98,175,139
91,169,117
69,149,76
52,129,51
57,129,63
71,141,87
56,143,88
55,139,89
50,133,89
47,128,87
44,125,82
45,125,74
46,128,66
47,128,61
39,134,76
69,152,108
28,140,104
197,179,203
242,195,241
250,179,239
255,176,242
247,160,228
251,185,233
252,186,234
251,188,235
252,189,236
252,190,237
253,191,238
252,193,239
253,194,240
250,194,239
250,194,239
250,194,239
251,195,240
251,195,240
251,195,240
252,196,241
252,196,241
254,198,237
254,196,236
255,190,233
251,182,227
247,178,225
248,178,228
252,186,234
255,193,240
252,189,236
252,189,236
252,189,236
252,189,236
251,188,235
251,188,235
250,187,234
250,187,234
251,188,233
252,189,234
252,189,234
252,189,234
253,190,235
253,190,235
253,190,235
254,191,236
248,190,241
249,191,242
250,192,242
250,192,240
252,194,242
252,195,240
253,196,241
254,197,240
252,194,242
252,194,242
252,194,242
251,193,241
251,193,241
250,192,240
250,192,240
250,192,240
253,190,237
252,188,238
253,186,237
254,184,238
254,181,236
253,178,235
254,176,234
255,175,236
255,185,255
241,169,242
248,176,249
255,196,255
251,185,249
245,186,240
252,199,245
240,192,232
255,191,255
255,184,247
250,178,241
251,180,240
255,187,244
255,190,247
252,185,239
245,178,232
253,178,237
247,172,231
241,166,225
245,165,226
252,168,230
254,162,227
250,149,217
243,138,207
239,103,177
238,132,194
113,156,76
87,164,0
72,144,0
84,142,4
40,159,0
66,133,1
59,151,6
58,150,5
56,148,5
54,145,5
52,143,6
50,140,6
49,139,7
48,138,6
48,132,10
47,131,9
47,131,9
46,130,8
45,129,7
44,128,6
44,128,6
44,128,6
36,119,3
36,119,3
36,119,3
36,119,3
36,119,3
36,119,3
36,119,3
36,119,3
46,127,7
47,128,10
48,129,11
47,127,12
44,124,9
39,119,6
34,114,1
31,111,0
23,103,0
31,111,0
42,122,9
49,129,16
48,128,15
44,124,11
39,119,6
37,117,4
27,106,1
32,111,2
44,124,13
51,131,16
42,122,7
26,106,0
26,105,0
37,116,11
37,117,6
41,120,11
35,114,7
26,105,0
29,108,1
37,117,6
41,121,6
44,125,7
29,104,13
21,97,0
42,120,8
42,122,1
42,122,1
42,120,8
21,97,0
29,104,13
44,124,3
42,121,4
39,117,5
28,105,0
21,98,0
30,107,3
42,119,15
43,120,14
31,106,3
21,96,0
24,99,0
41,116,13
51,126,23
42,117,14
28,103,0
22,97,0
27,104,0
30,107,3
36,113,9
50,122,23
67,135,36
